reviewer_id,timestamp,review_content,company_name,company_type,company_size,company_address,review_content_cleaned,is_review_gpt-5,is_review_gpt-120b,human_verified,Bao_verified
2f23d0,5 năm trước,"Công ty có cái kiểu trả lương làm 2 đợt, đợt 1 20 ngày đầu tháng, đợt sau 10 ngày cuối tháng.Tôi nghỉ việc mới nhận đc lương 20 ngày đầu, giờ qua ngày mùng 10 đc 4 ngày rồi vẫn k thấy lương của 10 ngày sau anh em ạ :))))Chắc bị quịt rồi à",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","công ty có cái kiểu trả lương làm 2 đợt, đợt 1 20 ngày đầu tháng, đợt sau 10 ngày cuối tháng. tôi nghỉ việc mới nhận được lương 20 ngày đầu, giờ qua ngày mùng 10 được 4 ngày rồi vẫn không thấy lương của 10 ngày sau anh em ạ chắc bị quịt rồi à",TRUE,TRUE,,
e93069,5 năm trước,"Tầng 2 có ông hòa suốt ngày trêu gái, nhưng đc cái đẹp trai nhất cty nên thôi bỏ qua",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","tầng 2 có ông hòa suốt ngày trêu gái, nhưng được cái đẹp trai nhất công ty nên thôi bỏ qua",TRUE,TRUE,,
ad0f6f,5 năm trước,định mai viết mail về chốt sổ bảo hiểm . lần này lần thứ 3 rồi. anh em đã nghỉ từ 2019 cho hỏi đã ai chốt đc số bảo hiểm chưa ạ. ???,Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi",định mai viết mail về chốt sổ bảo hiểm . lần này lần thứ 3 rồi. anh em đã nghỉ từ 2019 cho hỏi đã ai chốt được số bảo hiểm chưa ạ. ???,TRUE,FALSE,X,FALSE
21e1c8,5 năm trước,Em vừa nhận được lịch phỏng vấn vị trí comtor bên công ty. Tính lên tìm hiểu xem công ty ntn thì đọc được toàn review kém quá nên hoang mang ghê :(((( Có ac nào đang/đã làm comtor ở đây cho em xin review cụ thể hơn k ạ,Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi",em vừa nhận được lịch phỏng vấn vị trí comtor bên công ty. tính lên tìm hiểu xem công ty như thế nào thì đọc được toàn review kém quá nên hoang mang ghê có ac nào đang đã làm comtor ở đây cho em xin review cụ thể hơn không ạ,FALSE,FALSE,,
5.37E+24,5 năm trước,"Mình thì do toạch phỏng vấn nên không có review cụ thể gì, nhưng chỉ có đúng 1 điểm mình thấy công ty này khá dở hơi, đó là số giờ OT được cộng dồn lại thành số giờ nghỉ bonus thay vì được quy ra tiền :v",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","mình thì do toạch phỏng vấn nên không có review cụ thể gì, nhưng chỉ có đúng 1 điểm mình thấy công ty này khá dở hơi, đó là số giờ OT được cộng dồn lại thành số giờ nghỉ bonus thay vì được quy ra tiền",TRUE,TRUE,,
cd1a5d,5 năm trước,"Trước đi pv công ty này test các kiểu khá ngon lành tưởng pass ai dè thông báo tạch ( chắc do mình deal lương 8.5 cho 6 tháng kn ) . Buồn nguyên ngày , nhưng đọc được review thấy quá hên khi không dính vào những cty như này !",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","trước đi phỏng vấn công ty này test các kiểu khá ngon lành tưởng pass ai dè thông báo tạch chắc do mình deal lương 8.5 cho 6 tháng kn . buồn nguyên ngày , nhưng đọc được review thấy quá hên khi không dính vào những công ty như này !",TRUE,TRUE,,
53a0dc,5 năm trước,"Công ty này hiện tại đang làm ăn thua lỗ hay sao vậy mọi người nhỉ???Đoc comment thấy hầu hết là do bất mãn vụ tiền lương là nhiều.Bất mãn thứ 2 là khả năng lãnh đạo của leader, pm còn hạn chế.Đúng không mọi người??? Hiện tại có cải thiện chút nào chưa nhỉ.",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","công ty này hiện tại đang làm ăn thua lỗ hay sao vậy mọi người nhỉ??? đoc comment thấy hầu hết là do bất mãn vụ tiền lương là nhiều. bất mãn thứ 2 là khả năng lãnh đạo của leader, pm còn hạn chế. đúng không mọi người??? hiện tại có cải thiện chút nào chưa nhỉ.",FALSE,FALSE,,
5aa212,5 năm trước,"Cho mình hỏi anh em nào nghỉ việc năm ngoái đã xin đc sổ bảo hiểm chưa ạ, để mình lên lấy, xin cảm ơn !",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","cho mình hỏi anh em nào nghỉ việc năm ngoái đã xin được sổ bảo hiểm chưa ạ, để mình lên lấy, xin cảm ơn !",FALSE,FALSE,,
529b4f,5 năm trước,"Đang định đi pv, vào tìm hiểu thông tin công ty nhỡ đâu có câu hỏi: bạn hiều gì về cty chúng tôi thì còn biết đg trả lời. Vào web cty toàn đâu tiếng anh ứ đọc đc. Tự dưng thấy page review cty này. Ôi may quá, huỷ pv luôn :DNát mọi thứ, bây giờ vẫn còn tồn tại cty kiểu này hở?",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","đang định đi phỏng vấn, vào tìm hiểu thông tin công ty nhỡ đâu có câu hỏi bạn hiều gì về công ty chúng tôi thì còn biết đg trả lời. vào web công ty toàn đâu tiếng anh ứ đọc được. tự dưng thấy page review công ty này. ôi may quá, huỷ phỏng vấn luôn nát mọi thứ, bây giờ vẫn còn tồn tại công ty kiểu này hở?",FALSE,TRUE,X,FALSE
68d849,5 năm trước,"Mình thì chưa làm cty buổi nào, nhưng đã phỏng vấn ở đây, điểm trừ là cty có vẻ hơi tối, điểm cộng là các bạn HR khá vui vẻ, thân thiện, cả 2 anh PV cũng vậy. Còn mấy ông cứ lên đây kêu phốt Drama, lương lậu các thứ, v.v.v. Nói thật chứ t làm 4,5 cty rồi ( có cả cty trong top xin của page này nhé ) và cty nào chả có người nọ , người kia, cty nào chả có điểm mình chưa hài lòng. Nên các b nào lên đây đọc đừng có quá tin vào review ở đây, c bạn phải thực sự trải nghiệm, các b có tận 2 tháng để thử vc mà, còn không lúc làm rồi nếu ko hợp có thể viết đơn.",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","mình thì chưa làm công ty buổi nào, nhưng đã phỏng vấn ở đây, điểm trừ là công ty có vẻ hơi tối, điểm cộng là các bạn hr khá vui vẻ, thân thiện, cả 2 anh phỏng vấn cũng vậy. còn mấy ông cứ lên đây kêu phốt drama, lương lậu các thứ, v. v. v. nói thật chứ t làm 4,5 công ty rồi có cả công ty trong top xin của page này nhé và công ty nào chả có người nọ , người kia, công ty nào chả có điểm mình chưa hài lòng. nên các b nào lên đây đọc đừng có quá tin vào review ở đây, c bạn phải thực sự trải nghiệm, các b có tận 2 tháng để thử vc mà, còn không lúc làm rồi nếu không hợp có thể viết đơn.",TRUE,TRUE,,
a6e312,5 năm trước,tháng 5 công ty đã trả lương mọi người chưa ạ ???,Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi",tháng 5 công ty đã trả lương mọi người chưa ạ ???,FALSE,FALSE,,
e631bf,5 năm trước,công ty trả nốt tháng lương 11 năm ngoái cho anh em đi ?,Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi",công ty trả nốt tháng lương 11 năm ngoái cho anh em đi,TRUE,FALSE,X,TRUE
869efb,5 năm trước,"Cty k chuyên nghiệp, ứng viên pv xong và k thông báo kết quả, ít nhất cũng nên có 1 cái mail thông báo thay vì để người khác đợi. Gửi mail lại cho HR cũng k đc reply",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","công ty không chuyên nghiệp, ứng viên phỏng vấn ng và không thông báo kết quả, ít nhất cũng nên có 1 cái mail thông báo thay vì để người khác đợi. gửi mail lại cho hr cũng không được reply",TRUE,TRUE,,
e38ba3,5 năm trước,nhắc khoé công ty còn lưong tháng 12 trả anh đi nhé. k nhắc lại im ỉm đi đấy.,Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi",nhắc khoé công ty còn lưong tháng 12 trả anh đi nhé. không nhắc lại im ỉm đi đấy.,TRUE,TRUE,,
7ec03d,5 năm trước,"thực tập ở đây thấy các a cũng nhiệt tình chỉ bảo, lương thì thấp lại còn nợ, trả chậm, ừ thì đi thực tập nên mục đích là để học hỏi nên cũng ko quan tâm lương lắm, tới khi xong offer lên nhân viên thì bèo vãi nên thôi chuồn, đi phỏng vấn 2 công ty khác offer theo ý mình thì cả 2 công ty cùng nhận, suy ra là tâm đồng tâm trả lương bèo quá, ae sinh viên đi thực tập thì được, chứ làm kiếm tiền thì ko nên vào đây =)))",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","thực tập ở đây thấy các a cũng nhiệt tình chỉ bảo, lương thì thấp lại còn nợ, trả chậm, ừ thì đi thực tập nên mục đích là để học hỏi nên cũng không quan tâm lương lắm, tới khi ng offer lên nhân viên thì bèo vãi nên thôi chuồn, đi phỏng vấn 2 công ty khác offer theo ý mình thì cả 2 công ty cùng nhận, suy ra là tâm đồng tâm trả lương bèo quá, anh em sinh viên đi thực tập thì được, chứ làm kiếm tiền thì không nên vào đây",TRUE,TRUE,,
cecde0,5 năm trước,"nợ lương 2 tháng đến tận nửa năm sau vẫn chưa trả , ok i'm fine .",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","nợ lương 2 tháng đến tận nửa năm sau vẫn chưa trả , ok i m fine .",TRUE,TRUE,,
3.80E+51,5 năm trước,"Nhắc khéo công ty trả nốt tháng lương 11 , 12 cho anh em đi, giờ tháng 4 rồi đó.",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","nhắc khéo công ty trả nốt tháng lương 11 , 12 cho anh em đi, giờ tháng 4 rồi đó.",TRUE,TRUE,,
a71162,5 năm trước,"đã từng phỏng vấn tại công ty, thấy 2 anh phỏng vấn hoà đồng, thân thiện, mấy chị hr nhiệt tình .Mình đã pass nhưng offer lương k hơn ở cty cũ nhiều mà lại nhận 85% lương thử việc 2 tháng, xong lại gặp đúng 1 ô mới nghỉ ở đây do nợ lương mới nhảy qua cty hiện tại =))) =&gt; thôi ở lại cty cũ.các bạn mới ra trường hoặc sắp ra trường muốn tích luỹ kinh nghiệm mà k lo vụ nợ lương lặp lại thì nên vào, mình nghĩ đây là môi trường mọi người có thể học hỏi được nhiều :v",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","đã từng phỏng vấn tại công ty, thấy 2 anh phỏng vấn hoà đồng, thân thiện, mấy chị hr nhiệt tình . mình đã pass nhưng offer lương không hơn ở công ty cũ nhiều mà lại nhận 85 lương thử việc 2 tháng, ng lại gặp đúng 1 ô mới nghỉ ở đây do nợ lương mới nhảy qua công ty hiện tại gt thôi ở lại công ty cũ. các bạn mới ra trường hoặc sắp ra trường muốn tích luỹ kinh nghiệm mà không lo vụ nợ lương lặp lại thì nên vào, mình nghĩ đây là môi trường mọi người có thể học hỏi được nhiều",TRUE,TRUE,,
ba9f41,5 năm trước,cty có bắc vs a uy đẹp giai tốt bụng,Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi",công ty có bắc vs a uy đẹp giai tốt bụng,TRUE,FALSE,X,TRUE
fb4555,5 năm trước,"không biết lương tháng 11, 12 năm 2019 đã trả hết chưa nhỉ các bác",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","không biết lương tháng 11, 12 năm 2019 đã trả hết chưa nhỉ các bác",FALSE,TRUE,X,FALSE
d3d6df,5 năm trước,"Mình vào từ đầu năm 2020, thấy cũng ổn chưa có vấn đề gì chậm lương từ đầu năm đến giờ. Mỗi tội củ chuối phải hot shit cho mấy ông code thối đã nghĩ việc, ức chế vcl.",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","mình vào từ đầu năm 2020, thấy cũng ổn chưa có vấn đề gì chậm lương từ đầu năm đến giờ. mỗi tội củ chuối phải hot shit cho mấy ông code thối đã nghĩ việc, ức chế vcl.",TRUE,TRUE,,
b4cb31,5 năm trước,Em xác nhận công ty hết chậm lương rồi nhé các bác. Chấm hết.,Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi",em xác nhận công ty hết chậm lương rồi nhé các bác. chấm hết.,TRUE,TRUE,,
0b25b8,5 năm trước,"Lúc em pass phỏng vấn, chuẩn bị đi làm, rảnh rỗi em có đi ngụp lặn lên đây đọc review. Nhưng bản thân em thấy rất có cảm tình với 2 anh chị phỏng vấn em. Nên em vẫn quyết định đi làm. Em làm tới nay được 4 tháng rồi. Trước kia công ty có khó khăn thật, nhưng bây giờ ổn định rồi. Lương lậu đầy đủ, mentor của em rất nhiệt tình. Em chỉ thấy tội chị HR bên em thôi, chắc nhiều anh chị cũng vào đọc review nên hủy offer với hủy phỏng vấn, thấy chị ấy loay hoay chạy vạy mãi chưa tuyển xong",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","lúc em pass phỏng vấn, chuẩn bị đi làm, rảnh rỗi em có đi ngụp lặn lên đây đọc review. nhưng bản thân em thấy rất có cảm tình với 2 anh chị phỏng vấn em. nên em vẫn quyết định đi làm. em làm tới nay được 4 tháng rồi. trước kia công ty có khó khăn thật, nhưng bây giờ ổn định rồi. lương lậu đầy đủ, mentor của em rất nhiệt tình. em chỉ thấy tội chị hr bên em thôi, chắc nhiều anh chị cũng vào đọc review nên hủy offer với hủy phỏng vấn, thấy chị ấy loay hoay chạy vạy mãi chưa tuyển ng",TRUE,TRUE,,
00070f,5 năm trước,"công ty k có lực nên chán lắm , nhiều người giỏi ra đi. được cái vào học hỏi đc nhiều.",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","công ty không có lực nên chán lắm , nhiều người giỏi ra đi. được cái vào học hỏi được nhiều.",TRUE,TRUE,,
bc09da,5 năm trước,"Mình mới vào đc 2 tháng, nghe bảo trước hay nợ lương, nhưng từ lúc mình vào thấy trả đúng hạn, tháng này còn trả sớm. Thấy ông sếp hơi gắt nhưng anh em cty được cái vui vẻ, hòa đồng.Mặt bằng lương cho fresher như mình thấy cao hơi hẳn các nơi khác.",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","mình mới vào được 2 tháng, nghe bảo trước hay nợ lương, nhưng từ lúc mình vào thấy trả đúng hạn, tháng này còn trả sớm. thấy ông sếp hơi gắt nhưng anh em công ty được cái vui vẻ, hòa đồng. mặt bằng lương cho fresher như mình thấy cao hơi hẳn các nơi khác.",TRUE,TRUE,,
da62b3,5 năm trước,"Em mới vào làm được mấy tháng, thấy cũng ổn mà. Lương trả đủ. Đi làm lại cũng vui, với fresher như em thế này là ok rồi",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","em mới vào làm được mấy tháng, thấy cũng ổn mà. lương trả đủ. đi làm lại cũng vui, với fresher như em thế này là ok rồi",TRUE,TRUE,,
f2be53,5 năm trước,AE trong công ty vui vẻ được cái lương thấp với nợ lương nhân viên. Nên mọi người nghỉ gần hết rồi còn toàn sinh viên thực tập thôi.,Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi",anh em trong công ty vui vẻ được cái lương thấp với nợ lương nhân viên. nên mọi người nghỉ gần hết rồi còn toàn sinh viên thực tập thôi.,TRUE,TRUE,,
38fed8,5 năm trước,A Thuần teamlead có làm ở đó không ace!!,Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi",a thuần teamlead có làm ở đó không ace!!,FALSE,FALSE,,
61dfbb,5 năm trước,"Công ty nợ lương mấy tháng liền, mọi người nghỉ gần hết rồi.",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","công ty nợ lương mấy tháng liền, mọi người nghỉ gần hết rồi.",TRUE,TRUE,,
a7e41d,5 năm trước,"Mình thấy các sếp bên này khá trẻ và nhiệt, đi làm cũng vuiTuy nhiên, do nhân sự hơi mỏng nên làm khá vất",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","mình thấy các sếp bên này khá trẻ và nhiệt, đi làm cũng vuituy nhiên, do nhân sự hơi mỏng nên làm khá vất",TRUE,TRUE,,
ad41ab,5 năm trước,"Mình đã thực tập ở đây, ổn nhé mn ơi (lương hơi thấp tí)",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","mình đã thực tập ở đây, ổn nhé mọi người ơi lương hơi thấp tí",TRUE,TRUE,,
5d1e71,5 năm trước,Bác nào làm hay thực tập công ty này rồi review cho mn biết đi,Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi",bác nào làm hay thực tập công ty này rồi review cho mọi người biết đi,FALSE,FALSE,,
1e1ad7,6 năm trước,Đến đợi gần nửa tiếng. Đến nói chế độ bắt làm theo ca rồi bắt công tác xa. Trong khi lương max là 6tr =)))),Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi",đến đợi gần nửa tiếng. đến nói chế độ bắt làm theo ca rồi bắt công tác xa. trong khi lương max là 6tr,TRUE,TRUE,,
e432b6,6 năm trước,EM đang định đi phỏng vấn nhân viên chăm sóc khách hàng. Tệ vậy à các bác,Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi",em đang định đi phỏng vấn nhân viên chăm sóc khách hàng. tệ vậy à các bác,FALSE,FALSE,,
777b77,6 năm trước,"ca' nhan thay trong khoang 1 nam gan day buid dc team ve TECH rat chat luong, vao hoc hoi dc rat nhieu, k giong may thanh nien ben duoi k lam` dc viec duoi di la` dung r",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","ca nhan thay trong khoang 1 nam gan day buid dc team ve tech rat chat luong, vao hoc hoi dc rat bao nhiêu, không giong may thanh nien ben duoi không lam dc viec duoi di la dung r",TRUE,TRUE,,
cba5da,6 năm trước,Mình làm cho công ty một thời gian. có đợt công ty đuổi một loạt các nhân viên vì lý do nhân viên nghỉ và lôi kéo người khác nghỉ. Ban lãnh đạo công ty thực sự ko có năng lực. Làm dev thường thì bị đối đãi quá bèo. được cái nhân viên rất vui vẻ với nhau. Nói chung ko nên apply vào đây.,Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi",mình làm cho công ty một thời gian. có đợt công ty đuổi một loạt các nhân viên vì lý do nhân viên nghỉ và lôi kéo người khác nghỉ. ban lãnh đạo công ty thực sự không có năng lực. làm dev thường thì bị đối đãi quá bèo. được cái nhân viên rất vui vẻ với nhau. nói chung không nên apply vào đây.,TRUE,TRUE,,
02a1c7,6 năm trước,Thấy con bạn bảo đầu năm đã nợ lương nhân viên!,Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi",thấy con bạn bảo đầu năm đã nợ lương nhân viên!,FALSE,TRUE,X,FALSE
0719eb,6 năm trước,"Sếp thì khắm , ảo tưởng , bẩn tính , ưa nịnh... ban giám đốc quản lí, thì là nó lũ bợ đít sếp. Tóm lại nên tránh xa đây, chả học được cái gì chỉ học được cái bẩn bựa",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","sếp thì khắm , ảo tưởng , bẩn tính , ưa nịnh. ban giám đốc quản lí, thì là nó lũ bợ đít sếp. tóm lại nên tránh xa đây, chả học được cái gì chỉ học được cái bẩn bựa",TRUE,TRUE,,
65329,6 năm trước,"1 năm tăng lương 1 lần, benefits tệ vl, tăng lượng chậm mà deal lương đầu vào cũng bèo",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","1 năm tăng lương 1 lần, benefits tệ vl, tăng lượng chậm mà deal lương đầu vào cũng bèo",TRUE,TRUE,,
3ef3bb,6 năm trước,"Công ty nằm ở tầng 3 chụp ảnh lên thì thấy đẹp nhưng chật hẹp vô cùngĐến pv gặp nay con hãm tưởng mình giỏi mặt hãm lờ hết sức. Mới đến bắt ứng viên đứng ngoài đợi 10p, sau đó vào thì mụ pv kêu là k sắp lịch k báo=&gt; một sự không chuyên nghiệp nhẹ= &gt; deal lương cao và chốt câu bên này k trả đc vậy đó",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","công ty nằm ở tầng 3 chụp ảnh lên thì thấy đẹp nhưng chật hẹp vô cùngđến phỏng vấn gặp nay con hãm tưởng mình giỏi mặt hãm lờ hết sức. mới đến bắt ứng viên đứng ngoài đợi 10p, sau đó vào thì mụ phỏng vấn kêu là không sắp lịch không báo gt một sự không chuyên nghiệp nhẹ gt deal lương cao và chốt câu bên này không trả được vậy đó",TRUE,TRUE,,
4.61E+56,6 năm trước,"OT vì đam mê là chính, nên thường sẽ k cộng tiền ot và lương",Tam Dong Tam Innovative Solutions SJC,product,51-150,"B305-306, tầng 3 tòa 48B Keangnam, đường Phạm Hùng Nam Tu Liem Ha Noi","OT vì đam mê là chính, nên thường sẽ không cộng tiền OT và lương",TRUE,TRUE,,
c5473b,1 năm trước,"không biết anh Thạnh team DOP của Lazada logistics còn làm không ạ, ảnh đẹp trai quá, tính làm quen mà nghe nói ảnh có vợ con rồi nên chỉ để ảnh trong tim",Lazada Vietnam,product,501-1000,"92-94 Nam Kỳ Khởi Nghĩa, phường Bến Nghé, quận 1, TPHCM","không biết anh thạnh team dop của lazada logistics còn làm không ạ, ảnh đẹp trai quá, tính làm quen mà nghe nói ảnh có vợ con rồi nên chỉ để ảnh trong tim",FALSE,FALSE,,
d7e8b6,2 năm trước,layoff 50% có thật không ạ,Lazada Vietnam,product,501-1000,"92-94 Nam Kỳ Khởi Nghĩa, phường Bến Nghé, quận 1, TPHCM",layoff 50 có thật không ạ,FALSE,FALSE,,
1c2022,2 năm trước,Cty ngon đãi ngộ tốt nhưng cũng vừa layoff 50% ?,Lazada Vietnam,product,501-1000,"92-94 Nam Kỳ Khởi Nghĩa, phường Bến Nghé, quận 1, TPHCM",công ty ngon đãi ngộ tốt nhưng cũng vừa layoff 50 ?,TRUE,TRUE,,
90acb9,2 năm trước,Tình hình layoff ntn rồi ạ ae,Lazada Vietnam,product,501-1000,"92-94 Nam Kỳ Khởi Nghĩa, phường Bến Nghé, quận 1, TPHCM",tình hình layoff như thế nào rồi ạ anh em,FALSE,FALSE,,
2a4a1f,3 năm trước,"Lazada chỉ muốn giựt tiền, không xử lí dúng khi người bán không giao đủ hàng, người mua khiếu nại thì không được hoàn tiền, không nên mua hàng trên Lazada, có quá nhiều người bán không lương tâm, lợi dụng kẻ hở của Lazada để gạt tiền khách hàng, thí dụ: người bán gửi cho tôi gói hàng 3 quần jean, sau khi trả tiền $760k và gói hàng chỉ có 1 cái quần short trị giá dưới $100k, sau thời gian chờ Lazada xem set, cuối cùng tôi chẳng được hoàn tiền...",Lazada Vietnam,product,501-1000,"92-94 Nam Kỳ Khởi Nghĩa, phường Bến Nghé, quận 1, TPHCM","lazada chỉ muốn giựt tiền, không xử lí dúng khi người bán không giao đủ hàng, người mua khiếu nại thì không được hoàn tiền, không nên mua hàng trên lazada, có quá nhiều người bán không lương tâm, lợi dụng kẻ hở của lazada để gạt tiền khách hàng, thí dụ người bán gửi cho tôi gói hàng 3 quần jean, sau khi trả tiền 760k và gói hàng chỉ có 1 cái quần short trị giá dưới 100k, sau thời gian chờ lazada xem set, cuối cùng tôi chẳng được hoàn tiền.",FALSE,FALSE,,
c9d9b0,3 năm trước,"xin 1 chiếc review chân thực về lương, benefits, đồng nghiệp, văn hóa cty. Thanks.",Lazada Vietnam,product,501-1000,"92-94 Nam Kỳ Khởi Nghĩa, phường Bến Nghé, quận 1, TPHCM","xin 1 chiếc review chân thực về lương, benefits, đồng nghiệp, văn hóa công ty. thanks.",FALSE,FALSE,,
fab86b,3 năm trước,Công ty lớn xin 500 review đi anh em,Lazada Vietnam,product,501-1000,"92-94 Nam Kỳ Khởi Nghĩa, phường Bến Nghé, quận 1, TPHCM",công ty lớn xin 500 review đi anh em,FALSE,FALSE,,
24a979,4 năm trước,"Mọi người cho e xin review về môi trường và công việc ở đây ạ, vị trí java developer. Làm ở market vietnam hay sao ạ?",Lazada Vietnam,product,501-1000,"92-94 Nam Kỳ Khởi Nghĩa, phường Bến Nghé, quận 1, TPHCM","mọi người cho e xin review về môi trường và công việc ở đây ạ, vị trí java developer. làm ở market vietnam hay sao ạ?",FALSE,FALSE,,
